city_or_county,week,score
Jackson,14,1.9285714285714286
Jackson,15,1.9285714285714286
Jackson,16,1.8571428571428572
Jackson,17,1.6666666666666667
Jackson,18,1.9166666666666667
Jackson,19,2.0
Jackson,20,1.8333333333333333
Jackson,21,1.8
Jackson,22,1.8333333333333333
Jackson,23,1.8333333333333333
Jackson,24,2.5
Jackson,25,2.3333333333333335
Jackson,26,1.8181818181818181
Jackson,27,2.1875
Jackson,28,2.1666666666666665
Jackson,29,2.1176470588235294
Jackson,30,2.076923076923077
Jackson,31,1.894736842105263
Jackson,32,1.75
Jackson,33,1.6
Jackson,34,1.4166666666666667
Jackson,35,1.4285714285714286
Jackson,36,2.875
Jackson,37,1.6153846153846154
Jackson,38,2.3
Jackson,39,1.8
Jackson,40,2.0
Jackson,41,1.625
Jackson,42,2.25
Jackson,43,2.6923076923076925
Jackson,44,1.6666666666666667
Jackson,45,1.6666666666666667
Jackson,46,1.6153846153846154
Jackson,47,2.142857142857143
Jackson,48,1.5714285714285714
Jackson,49,1.7272727272727273
Jackson,50,1.6666666666666667
Jackson,51,1.4
Jackson,52,1.4375
Jackson,53,1.5
Jackson (county),2,2.0
Jackson (county),5,2.0
Jackson (county),8,2.0
Jackson (county),9,2.0
Jackson (county),18,4.0
Jackson (county),19,1.0
Jackson (county),21,1.0
Jackson (county),22,3.0
Jackson (county),23,1.0
Jackson (county),24,2.0
Jackson (county),25,1.5
Jackson (county),28,1.0
Jackson (county),32,1.0
Jackson (county),43,1.0
Jackson (county),44,1.0
Jackson (county),51,1.5
Jackson (county),52,1.5
Jacksonville,1,1.7142857142857142
Jacksonville,2,1.2
Jacksonville,3,1.6428571428571428
Jacksonville,4,2.0
Jacksonville,5,1.7692307692307692
Jacksonville,6,2.0588235294117645
Jacksonville,7,1.625
Jacksonville,8,2.1333333333333333
Jacksonville,9,1.75
Jacksonville,10,1.8888888888888888
Jacksonville,11,1.9375
Jacksonville,12,2.066666666666667
Jacksonville,13,1.7142857142857142
Jacksonville,14,2.0
Jacksonville,15,1.9090909090909092
Jacksonville,16,1.7692307692307692
Jacksonville,17,2.1904761904761907
Jacksonville,18,1.7692307692307692
Jacksonville,19,1.5625
Jacksonville,20,1.8
Jacksonville,21,1.9473684210526316
Jacksonville,22,1.7272727272727273
Jacksonville,23,1.9047619047619047
Jacksonville,24,2.1818181818181817
Jacksonville,25,1.625
Jacksonville,26,2.0
Jacksonville,27,1.4761904761904763
Jacksonville,28,1.72
Jacksonville,29,1.8333333333333333
Jacksonville,30,2.076923076923077
Jacksonville,31,1.2727272727272727
Jacksonville,32,2.2
Jacksonville,33,1.8461538461538463
Jacksonville,34,1.5263157894736843
Jacksonville,35,1.8
Jacksonville,36,2.0
Jacksonville,37,1.7391304347826086
Jacksonville,38,2.0
Jacksonville,39,1.6666666666666667
Jacksonville,40,2.0833333333333335
Jacksonville,41,1.6363636363636365
Jacksonville,42,1.9090909090909092
Jacksonville,43,1.8
Jacksonville,44,1.9230769230769231
Jacksonville,45,1.9285714285714286
Jacksonville,46,1.8888888888888888
Jacksonville,47,1.3333333333333333
Jacksonville,48,1.2
Jacksonville,49,1.3636363636363635
Jacksonville,50,1.4666666666666666
Jacksonville,51,1.6956521739130435
Jacksonville,52,2.0
Jacksonville,53,2.3333333333333335
Jamaica,1,3.0
Jamaica,5,1.0
Jamaica,6,3.0
Jamaica,7,2.5
Jamaica,8,1.0
Jamaica,9,2.0
Jamaica,10,2.0
Jamaica,11,1.3333333333333333
Jamaica,12,1.0
Jamaica,13,3.0
Jamaica,15,1.0
Jamaica,16,1.0
Jamaica,18,2.5
Jamaica,19,3.0
Jamaica,20,1.0
Jamaica,21,2.6666666666666665
Jamaica,23,2.0
Jamaica,24,2.0
Jamaica,25,2.5
Jamaica,26,1.0
Jamaica,27,4.0
Jamaica,28,2.0
Jamaica,30,1.0
Jamaica,31,1.0
Jamaica,32,1.0
Jamaica,33,3.0
Jamaica,34,5.0
Jamaica,35,2.0
Jamaica,36,1.0
Jamaica,37,3.0
Jamaica,38,3.0
Jamaica,39,1.0
Jamaica,40,1.0
Jamaica,41,2.0
Jamaica,42,2.6666666666666665
Jamaica,43,1.3333333333333333
Jamaica,45,3.0
Jamaica,47,4.0
Jamaica,48,1.5
Jamaica,49,3.0
Jamaica,50,2.0
Jamaica,52,3.0
Jamaica,53,1.5
Jamestown,1,1.0
Jamestown,4,2.5
Jamestown,6,1.5
Jamestown,7,2.0
Jamestown,10,1.0
Jamestown,11,2.0
Jamestown,12,1.0
Jamestown,14,2.0
Jamestown,18,2.0
Jamestown,20,2.0
Jamestown,22,1.5
Jamestown,23,1.6666666666666667
Jamestown,24,1.0
Jamestown,25,1.0
Jamestown,26,1.5
Jamestown,27,3.0
Jamestown,28,1.0
Jamestown,30,3.0
Jamestown,31,2.0
Jamestown,33,1.5
Jamestown,36,3.0
Jamestown,38,2.0
Jamestown,39,3.0
Jamestown,40,1.5
Jamestown,41,1.0
Jamestown,43,1.5
Jamestown,44,2.0
Jamestown,45,2.0
Jamestown,47,2.0
Jamestown,48,1.5
Jamestown,49,4.0
Jamestown,50,1.0
Jamestown,51,1.5
Jamestown,52,1.0
Janesville,1,3.0
Janesville,2,2.0
Janesville,3,1.0
Janesville,7,1.0
Janesville,11,1.0
Janesville,14,1.0
Janesville,16,1.0
Janesville,21,2.0
Janesville,23,1.0
Janesville,24,2.0
Janesville,26,1.0
Janesville,32,1.0
Janesville,34,4.0
Janesville,37,1.0
Janesville,38,1.0
Janesville,39,2.5
Janesville,40,1.0
Janesville,41,1.0
Janesville,43,1.0
Janesville,45,3.0
Janesville,47,1.0
Janesville,51,1.5
Janesville,52,1.0
Jasper,3,1.0
Jasper,5,2.0
Jasper,12,1.0
Jasper,22,1.75
Jasper,24,1.0
Jasper,27,2.0
Jasper,29,1.5
Jasper,31,1.0
Jasper,33,1.0
Jasper,38,1.0
Jasper,42,2.0
Jasper,50,2.0
Jasper,51,1.0
Jay,14,2.0
Jay,27,2.0
Jay,28,2.0
Jay,31,2.0
Jay,38,2.0
Jay,39,2.0
Jay,42,2.0
Jay,46,2.0
Jay,49,1.0
Jeannette,1,3.0
Jeannette,3,2.0
Jeannette,6,1.5
Jeannette,12,5.0
Jeannette,13,4.0
Jeannette,15,2.0
Jeannette,23,2.0
Jeannette,33,5.0
Jeannette,35,1.0
Jeannette,36,2.0
Jeannette,38,2.0
Jeannette,39,1.5
Jeannette,49,1.0
Jefferson,1,2.0
Jefferson,2,1.0
Jefferson,3,1.0
Jefferson,6,1.5
Jefferson,8,2.0
Jefferson,10,2.0
Jefferson,13,1.5
Jefferson,15,2.0
Jefferson,18,1.0
Jefferson,21,2.0
Jefferson,22,1.0
Jefferson,23,2.0
Jefferson,24,1.5
Jefferson,30,3.0
Jefferson,33,2.0
Jefferson,37,3.0
Jefferson,42,1.0
Jefferson,47,1.0
Jefferson (county),7,1.0
Jefferson (county),8,2.0
Jefferson (county),13,1.0
Jefferson (county),14,2.0
Jefferson (county),15,1.0
Jefferson (county),18,3.0
Jefferson (county),20,2.3333333333333335
Jefferson (county),22,1.0
Jefferson (county),23,2.0
Jefferson (county),24,1.5
Jefferson (county),27,1.5
Jefferson (county),28,3.0
Jefferson (county),31,1.0
Jefferson (county),33,1.5
Jefferson (county),34,1.0
Jefferson (county),35,1.0
Jefferson (county),38,2.0
Jefferson (county),41,2.0
Jefferson (county),42,1.0
Jefferson (county),43,1.5
Jefferson (county),44,2.0
Jefferson (county),45,1.5
Jefferson (county),46,1.5
Jefferson (county),48,2.0
Jefferson (county),50,2.0
Jefferson (county),53,2.0
Jefferson City,1,1.3333333333333333
Jefferson City,4,1.0
Jefferson City,5,4.0
Jefferson City,7,1.0
Jefferson City,9,3.0
Jefferson City,11,1.0
Jefferson City,12,2.0
Jefferson City,14,2.5
Jefferson City,15,7.0
Jefferson City,16,6.0
Jefferson City,17,2.0
Jefferson City,18,1.0
Jefferson City,19,1.5
Jefferson City,23,1.0
Jefferson City,24,2.0
Jefferson City,25,1.0
Jefferson City,26,1.0
Jefferson City,29,6.6
Jefferson City,30,12.0
Jefferson City,31,5.0
Jefferson City,32,14.0
Jefferson City,33,1.5
Jefferson City,35,1.0
Jefferson City,36,2.0
Jefferson City,39,2.0
Jefferson City,40,1.6666666666666667
Jefferson City,41,1.0
Jefferson City,42,3.0
Jefferson City,44,1.6666666666666667
Jefferson City,45,3.0
Jefferson City,47,1.5
Jefferson City,49,1.0
Jefferson City,50,2.0
Jefferson City,51,1.0
Jefferson City,52,4.333333333333333
Jefferson County,7,3.0
Jefferson County,9,2.0
Jefferson County,11,2.0
Jefferson County,15,2.5
Jefferson County,16,2.0
Jefferson County,21,1.0
Jefferson County,30,1.6666666666666667
Jefferson County,41,2.0
Jefferson County,50,1.5
Jefferson Parish,2,1.5
Jefferson Parish,3,2.0
Jefferson Parish,5,3.5
Jefferson Parish,8,2.0
Jefferson Parish,19,2.0
Jefferson Parish,20,3.0
Jefferson Parish,23,2.0
Jefferson Parish,29,2.0
Jefferson Parish,30,2.0
Jefferson Parish,36,1.0
Jefferson Parish,39,2.0
Jefferson Parish,42,3.0
Jefferson Parish,50,3.0
Jefferson Parish,51,2.0
Jeffersonville,2,1.0
Jeffersonville,8,2.0
Jeffersonville,13,1.5
Jeffersonville,17,1.0
Jeffersonville,19,1.0
Jeffersonville,22,2.0
Jeffersonville,24,1.5
Jeffersonville,28,1.0
Jeffersonville,30,2.0
Jeffersonville,31,1.5
Jeffersonville,36,3.0
Jeffersonville,42,4.0
Jeffersonville,48,2.0
Jeffersonville,49,1.0
Jeffersonville,50,1.6666666666666667
Jennings,3,1.6666666666666667
Jennings,16,2.0
Jennings,17,1.0
Jennings,19,4.0
Jennings,23,3.0
Jennings,26,1.5
Jennings,32,2.0
Jennings,38,4.0
Jennings,43,1.0
Jennings,46,3.0
Jennings,52,2.0
Jersey City,1,1.8
Jersey City,2,1.6666666666666667
Jersey City,3,1.4285714285714286
Jersey City,4,1.2222222222222223
Jersey City,5,1.8
Jersey City,6,2.142857142857143
Jersey City,7,1.1428571428571428
Jersey City,8,1.8333333333333333
Jersey City,9,1.5
Jersey City,10,1.5
Jersey City,11,1.2222222222222223
Jersey City,12,1.7142857142857142
Jersey City,13,1.875
Jersey City,14,1.9166666666666667
Jersey City,15,1.7
Jersey City,16,1.4444444444444444
Jersey City,17,1.3
Jersey City,18,1.25
Jersey City,19,2.6
Jersey City,20,2.2857142857142856
Jersey City,21,1.6
Jersey City,22,2.888888888888889
Jersey City,23,1.6666666666666667
Jersey City,24,1.1818181818181819
Jersey City,25,2.727272727272727
Jersey City,26,1.875
Jersey City,27,1.8888888888888888
Jersey City,28,2.125
Jersey City,29,1.375
Jersey City,30,1.6666666666666667
Jersey City,31,1.0
Jersey City,32,2.076923076923077
Jersey City,33,1.5714285714285714
Jersey City,34,1.5555555555555556
Jersey City,35,1.25
Jersey City,36,2.4285714285714284
Jersey City,37,1.5714285714285714
Jersey City,38,1.7272727272727273
Jersey City,39,1.6
Jersey City,40,1.5
Jersey City,41,1.4545454545454546
Jersey City,42,1.2727272727272727
Jersey City,43,2.0
Jersey City,44,1.1818181818181819
Jersey City,45,1.3333333333333333
Jersey City,46,1.5
Jersey City,47,1.4545454545454546
Jersey City,48,1.5
Jersey City,49,1.5
Jersey City,50,1.4545454545454546
Jersey City,51,1.4
Jersey City,52,1.0
Jersey City,53,1.0
Johns Island,2,5.0
Johns Island,3,2.0
Johns Island,6,2.0
Johns Island,26,1.0
Johns Island,27,2.0
Johns Island,39,2.5
Johns Island,41,2.0
Johns Island,46,2.0
Johns Island,49,1.0
Johnson (county),4,1.0
Johnson (county),20,2.0
Johnson (county),22,2.0
Johnson (county),24,2.0
Johnson (county),25,1.0
Johnson (county),32,2.0
Johnson (county),34,1.0
Johnson (county),50,1.0
Johnson City,1,1.25
Johnson City,2,1.0
Johnson City,3,1.6666666666666667
Johnson City,4,1.0
Johnson City,5,1.0
Johnson City,6,2.0
Johnson City,7,1.0
Johnson City,8,1.3333333333333333
Johnson City,9,1.5
Johnson City,10,1.75
Johnson City,11,1.0
Johnson City,12,1.8571428571428572
Johnson City,13,1.3333333333333333
Johnson City,14,1.5
Johnson City,15,2.4
Johnson City,16,1.0
Johnson City,17,1.5
Johnson City,20,1.3333333333333333
Johnson City,21,1.0
Johnson City,22,1.0
Johnson City,23,1.5
Johnson City,24,2.0
Johnson City,27,3.0
Johnson City,28,1.3333333333333333
Johnson City,29,1.0
Johnson City,30,1.5
Johnson City,32,1.0
Johnson City,33,4.0
Johnson City,34,1.3333333333333333
Johnson City,35,3.0
Johnson City,36,1.3333333333333333
Johnson City,37,2.5
Johnson City,38,3.0
Johnson City,39,1.0
Johnson City,40,1.0
Johnson City,42,2.25
Johnson City,46,2.5
Johnson City,48,2.0
Johnson City,49,2.0
Johnson City,52,2.0
Johnston,15,2.0
Johnston,29,2.0
Johnston,30,1.0
Johnston,31,2.0
Johnston,34,4.0
Johnston,44,1.0
Johnston,45,2.0
Johnston,51,2.0
Johnstown,2,1.0
Johnstown,4,2.0
Johnstown,9,1.0
Johnstown,11,1.0
Johnstown,13,4.0
Johnstown,14,4.0
Johnstown,16,1.0
Johnstown,17,2.0
Johnstown,18,1.5
Johnstown,20,1.5
Johnstown,23,1.0
Johnstown,25,3.0
Johnstown,27,2.0
Johnstown,28,4.0
Johnstown,30,1.5
Johnstown,31,2.0
Johnstown,33,1.0
Johnstown,34,1.0
Johnstown,36,1.0
Johnstown,39,2.0
Johnstown,42,1.0
Johnstown,43,2.0
Johnstown,45,2.0
Johnstown,46,2.0
Johnstown,47,1.5
Johnstown,48,1.6666666666666667
Johnstown,49,1.0
Johnstown,51,1.5
Johnstown,53,1.5
Joliet,2,1.0
Joliet,3,1.6666666666666667
Joliet,4,1.75
Joliet,5,2.0
Joliet,6,1.5
Joliet,7,1.0
Joliet,10,1.5
Joliet,11,1.0
Joliet,13,1.0
Joliet,14,2.0
Joliet,15,1.5
Joliet,16,2.5
Joliet,17,1.4
Joliet,18,2.0
Joliet,19,1.25
Joliet,20,1.0
Joliet,21,3.5
Joliet,22,2.0
Joliet,23,1.3333333333333333
Joliet,24,2.0
Joliet,25,1.0
Joliet,26,1.3333333333333333
Joliet,27,1.3333333333333333
Joliet,28,1.4
Joliet,29,2.0
Joliet,30,7.5
Joliet,31,2.0
Joliet,32,2.0
Joliet,33,1.0
Joliet,34,2.2
Joliet,35,1.75
Joliet,36,1.0
Joliet,37,1.5
Joliet,38,1.8
Joliet,39,2.75
Joliet,40,1.3333333333333333
Joliet,41,1.75
Joliet,42,2.0
Joliet,43,1.5
Joliet,44,1.0
Joliet,45,1.0
Joliet,46,2.5
Joliet,47,1.6666666666666667
Joliet,48,1.3333333333333333
Joliet,49,2.25
Joliet,50,1.6666666666666667
Joliet,51,1.6
Joliet,52,2.0
Joliet,53,3.0
Jones (county),4,2.0
Jones (county),14,2.0
Jones (county),15,1.0
Jones (county),16,2.0
Jones (county),26,1.0
Jones (county),29,1.0
Jones (county),31,2.0
Jones (county),34,2.0
Jones (county),36,1.0
Jones (county),39,2.0
Jones (county),42,3.0
Jones (county),43,1.0
Jonesboro,1,2.0
Jonesboro,2,1.5
Jonesboro,3,2.0
Jonesboro,4,1.0
Jonesboro,5,2.0
Jonesboro,6,2.0
Jonesboro,7,2.3333333333333335
Jonesboro,8,2.0
Jonesboro,9,1.5
Jonesboro,10,1.5
Jonesboro,11,1.5
Jonesboro,12,4.0
Jonesboro,13,1.3333333333333333
Jonesboro,14,1.5
Jonesboro,15,1.5
Jonesboro,16,1.6666666666666667
Jonesboro,17,3.0
Jonesboro,18,8.0
Jonesboro,19,5.0
Jonesboro,20,1.5
Jonesboro,21,1.2
Jonesboro,22,2.0
Jonesboro,23,1.0
Jonesboro,24,1.8
Jonesboro,25,2.0
Jonesboro,26,1.6666666666666667
Jonesboro,27,2.0
Jonesboro,28,3.0
Jonesboro,29,1.0
Jonesboro,30,1.5
Jonesboro,31,5.0
Jonesboro,32,3.0
Jonesboro,33,1.5
Jonesboro,35,1.0
Jonesboro,36,2.0
Jonesboro,37,3.6666666666666665
Jonesboro,38,1.5
Jonesboro,39,1.0
Jonesboro,40,1.5
Jonesboro,41,2.0
Jonesboro,42,3.0
Jonesboro,43,1.5
Jonesboro,44,2.0
Jonesboro,45,4.0
Jonesboro,46,1.5
Jonesboro,47,1.75
Jonesboro,48,1.3333333333333333
Jonesboro,49,1.5
Jonesboro,50,2.3333333333333335
Jonesboro,51,2.5
Jonesboro,52,3.5
Jonesville,15,1.0
Jonesville,24,2.0
Jonesville,26,4.0
Jonesville,29,2.0
Jonesville,35,1.0
Jonesville,37,1.0
Jonesville,42,1.0
Jonesville,47,2.0
Joplin,2,1.0
Joplin,4,5.0
Joplin,5,1.0
Joplin,8,1.0
Joplin,9,1.6666666666666667
Joplin,10,1.0
Joplin,11,2.0
Joplin,12,4.5
Joplin,14,1.0
Joplin,15,1.0
Joplin,16,2.0
Joplin,17,3.0
Joplin,19,2.0
Joplin,20,1.5
Joplin,21,1.3333333333333333
Joplin,22,1.6666666666666667
Joplin,23,1.0
Joplin,24,3.0
Joplin,26,1.0
Joplin,28,3.0
Joplin,29,1.5
Joplin,32,3.5
Joplin,33,2.0
Joplin,35,1.0
Joplin,36,1.25
Joplin,37,1.0
Joplin,38,1.0
Joplin,40,1.0
Joplin,41,1.25
Joplin,42,1.0
Joplin,43,1.6666666666666667
Joplin,44,1.0
Joplin,45,2.0
Joplin,46,1.0
Joplin,47,1.0
Joplin,48,2.0
Joplin,49,1.3333333333333333
Joplin,50,1.5
Joplin,51,1.8
Joplin,52,1.5
Joplin,53,1.0
Junction City,2,5.0
Junction City,4,3.0
Junction City,6,2.0
Junction City,10,1.0
Junction City,11,2.0
Junction City,12,2.0
Junction City,23,2.0
Junction City,28,2.0
Junction City,30,2.0
Junction City,32,1.0
Junction City,33,1.0
Junction City,35,1.0
Junction City,39,2.0
Junction City,42,1.0
Junction City,43,1.0
Junction City,48,1.0
Junction City,50,1.0
Juneau,4,1.0
Juneau,6,4.0
Juneau,7,1.5
Juneau,8,2.0
Juneau,9,1.5
Juneau,10,1.0
Juneau,12,1.0
Juneau,13,1.0
Juneau,16,1.0
Juneau,17,1.5
Juneau,18,1.0
Juneau,25,1.0
Juneau,26,1.5
Juneau,29,1.5
Juneau,31,1.0
Juneau,32,1.0
Juneau,34,1.0
Juneau,36,1.5
Juneau,37,1.0
Juneau,41,1.0
Juneau,43,2.0
Juneau,46,1.0
Juneau,48,1.0
Juneau,49,2.0
Juneau,52,2.0
Jupiter,3,1.0
Jupiter,5,6.0
Jupiter,6,2.0
Jupiter,14,5.0
Jupiter,15,3.0
Jupiter,19,2.0
Jupiter,28,1.0
Jupiter,29,2.0
Jupiter,31,1.0
Jupiter,33,1.0
Jupiter,38,1.0
Jupiter,42,1.0
Jupiter,44,4.0
Jupiter,49,1.0
Kailua Kona,10,5.0
Kailua Kona,12,1.0
Kailua Kona,13,1.0
Kailua Kona,16,1.0
Kailua Kona,21,2.0
Kailua Kona,28,2.0
Kailua Kona,30,2.0
Kailua Kona,42,2.0
Kalamazoo,1,2.0
Kalamazoo,2,1.0
Kalamazoo,3,2.0
Kalamazoo,4,2.0
Kalamazoo,7,4.0
Kalamazoo,9,1.0
Kalamazoo,10,1.0
Kalamazoo,11,2.5
Kalamazoo,13,1.0
Kalamazoo,15,1.75
Kalamazoo,16,1.5
Kalamazoo,17,2.0
Kalamazoo,18,2.0
Kalamazoo,19,2.0
Kalamazoo,20,1.6666666666666667
Kalamazoo,21,1.5
Kalamazoo,22,2.0
Kalamazoo,23,1.0
Kalamazoo,24,2.0
Kalamazoo,25,1.5
Kalamazoo,26,1.0
Kalamazoo,27,2.25
Kalamazoo,28,1.0
Kalamazoo,29,2.3333333333333335
Kalamazoo,30,2.6666666666666665
Kalamazoo,31,1.0
Kalamazoo,32,2.0
Kalamazoo,33,2.0
Kalamazoo,34,1.0
Kalamazoo,35,1.5
Kalamazoo,36,1.5
Kalamazoo,37,1.6666666666666667
Kalamazoo,38,1.0
Kalamazoo,39,2.0
Kalamazoo,40,2.0
Kalamazoo,41,2.25
Kalamazoo,42,2.0
Kalamazoo,44,1.5
Kalamazoo,45,1.5
Kalamazoo,46,1.5
Kalamazoo,48,1.0
Kalamazoo,49,3.0
Kalamazoo,50,1.0
Kalamazoo,51,2.5
Kalamazoo,52,2.0
Kalamazoo,53,1.5
Kalispell,2,1.0
Kalispell,4,1.0
Kalispell,11,2.0
Kalispell,13,1.5
Kalispell,22,2.0
Kalispell,27,1.0
Kalispell,37,1.0
Kalispell,40,1.0
Kalispell,47,1.0
Kankakee,2,2.0
Kankakee,3,1.5714285714285714
Kankakee,5,1.6666666666666667
Kankakee,7,1.0
Kankakee,8,1.0
Kankakee,9,1.0
Kankakee,11,2.5
Kankakee,13,1.0
Kankakee,14,1.5
Kankakee,15,1.6
Kankakee,16,1.0
Kankakee,18,1.0
Kankakee,19,1.0
Kankakee,21,2.0
Kankakee,22,1.6666666666666667
Kankakee,23,2.3333333333333335
Kankakee,26,1.75
Kankakee,27,1.5
Kankakee,28,2.0
Kankakee,29,3.8
Kankakee,30,1.0
Kankakee,31,1.3333333333333333
Kankakee,32,1.0
Kankakee,33,1.0
Kankakee,34,2.0
Kankakee,36,1.0
Kankakee,37,3.0
Kankakee,39,1.0
Kankakee,41,1.5
Kankakee,42,3.0
Kankakee,43,2.0
Kankakee,45,1.0
Kankakee,46,1.0
Kankakee,47,1.0
Kankakee,48,2.5
Kankakee,49,1.0
Kankakee,50,1.0
Kankakee,52,1.5
Kannapolis,3,3.0
Kannapolis,6,1.0
Kannapolis,8,2.0
Kannapolis,9,2.5
Kannapolis,13,2.0
Kannapolis,16,3.0
Kannapolis,17,1.0
Kannapolis,26,2.0
Kannapolis,27,2.0
Kannapolis,33,2.0
Kannapolis,35,1.0
Kannapolis,40,3.0
Kannapolis,41,1.0
Kannapolis,46,1.0
Kannapolis,48,3.0
Kansas City,1,1.875
Kansas City,2,1.9
Kansas City,3,1.8
Kansas City,4,1.7142857142857142
Kansas City,5,1.4285714285714286
Kansas City,6,1.6666666666666667
Kansas City,7,1.8571428571428572
Kansas City,8,1.3333333333333333
Kansas City,9,1.6666666666666667
Kansas City,10,2.75
Kansas City,11,2.0
Kansas City,12,3.4285714285714284
Kansas City,13,1.6
Kansas City,14,2.8
Kansas City,15,2.2222222222222223
Kansas City,16,2.1
Kansas City,17,1.3333333333333333
Kansas City,18,1.6
Kansas City,19,2.3333333333333335
Kansas City,20,2.0
Kansas City,21,1.6666666666666667
Kansas City,22,2.4285714285714284
Kansas City,23,1.75
Kansas City,24,1.4
Kansas City,25,1.3333333333333333
Kansas City,26,2.0
Kansas City,27,1.5384615384615385
Kansas City,28,2.125
Kansas City,29,2.111111111111111
Kansas City,30,2.0
Kansas City,31,1.7142857142857142
Kansas City,32,1.7333333333333334
Kansas City,33,2.090909090909091
Kansas City,34,1.6666666666666667
Kansas City,35,1.8571428571428572
Kansas City,36,2.5
Kansas City,37,2.076923076923077
Kansas City,38,1.9411764705882353
Kansas City,39,1.7272727272727273
Kansas City,40,1.2
Kansas City,41,2.6
Kansas City,42,2.0
Kansas City,43,1.8461538461538463
Kansas City,44,1.9444444444444444
Kansas City,45,2.6153846153846154
Kansas City,46,1.5
Kansas City,47,2.0
Kansas City,48,1.5
Kansas City,49,2.6666666666666665
Kansas City,50,1.5833333333333333
Kansas City,51,2.0
Kansas City,52,1.7142857142857142
Kansas City,53,1.75
Kansas City (Raytown),4,1.0
Kansas City (Raytown),5,1.0
Kansas City (Raytown),13,2.0
Kansas City (Raytown),16,2.0
Kansas City (Raytown),21,1.0
Kansas City (Raytown),26,2.0
Kansas City (Raytown),34,2.0
Kansas City (Raytown),37,1.0
Kansas City (Raytown),41,3.0
Kansas City (Raytown),46,2.0
Kansas City (Raytown),48,1.0
Kansas City (Raytown),51,1.0
Katy,1,1.5
Katy,3,1.0
Katy,7,2.0
Katy,8,1.0
Katy,9,2.0
Katy,12,6.0
Katy,13,4.0
Katy,15,1.0
Katy,16,4.0
Katy,17,3.0
Katy,18,1.5
Katy,22,3.0
Katy,25,3.0
Katy,31,2.0
Katy,34,2.5
Katy,35,2.0
Katy,37,2.0
Katy,41,3.0
Katy,42,3.0
Katy,46,2.0
Katy,48,2.0
Katy,49,3.0
Katy,51,2.0
Kearney,18,1.0
Kearney,22,1.0
Kearney,30,2.5
Kearney,33,4.0
Kearney,41,1.0
Kearney,45,2.0
Kearney,47,2.0
Kearney,48,1.0
Kearney,49,2.0
Kearney,50,1.0
Keene,7,2.0
Keene,9,2.0
Keene,14,2.0
Keene,23,2.0
Keene,27,1.5
Keene,28,1.0
Keene,33,1.0
Keene,35,3.0
Keene,44,2.0
Kelso,9,2.0
Kelso,33,1.0
Kelso,34,3.0
Kelso,35,4.0
Kelso,41,2.0
Kelso,44,1.0
Kelso,46,1.0
Kelso,48,1.0
Kenner,3,6.0
Kenner,4,1.6666666666666667
Kenner,7,1.0
Kenner,9,1.0
Kenner,10,1.0
Kenner,12,2.0
Kenner,13,1.0
Kenner,14,3.0
Kenner,15,2.0
Kenner,16,1.5
Kenner,17,2.0
Kenner,18,2.0
Kenner,19,3.0
Kenner,22,2.0
Kenner,23,1.0
Kenner,25,2.0
Kenner,27,1.0
Kenner,28,2.0
Kenner,29,5.0
Kenner,30,4.0
Kenner,31,5.0
Kenner,32,3.0
Kenner,33,1.0
Kenner,34,3.0
Kenner,35,1.6666666666666667
Kenner,40,2.0
Kenner,41,1.5
Kenner,43,2.0
Kenner,44,2.0
Kenner,46,2.0
Kenner,49,2.5
Kenner,51,2.0
Kenner,53,2.0
Kennesaw,10,1.0
Kennesaw,11,2.0
Kennesaw,13,2.0
Kennesaw,14,5.0
Kennesaw,16,2.0
Kennesaw,17,2.0
Kennesaw,18,4.0
Kennesaw,25,2.0
Kennesaw,28,1.5
Kennesaw,36,2.0
Kennesaw,41,2.0
Kennesaw,50,2.0
Kennesaw,52,1.0
Kennewick,7,2.0
Kennewick,9,3.0
Kennewick,10,2.0
Kennewick,11,2.0
Kennewick,13,1.0
Kennewick,14,2.0
Kennewick,19,4.0
Kennewick,20,1.0
Kennewick,24,2.0
Kennewick,26,1.6666666666666667
Kennewick,27,1.0
Kennewick,28,1.0
Kennewick,30,1.0
Kennewick,31,1.0
Kennewick,32,1.0
Kennewick,34,1.0
Kennewick,37,2.0
Kennewick,45,1.0
Kennewick,48,1.5
Kennewick,49,2.0
Kennewick,50,1.6666666666666667
Kennewick,52,1.5
Kenosha,6,1.5
Kenosha,10,1.5
Kenosha,11,1.5
Kenosha,13,1.0
Kenosha,16,4.0
Kenosha,17,2.0
Kenosha,21,1.0
Kenosha,23,1.5
Kenosha,26,1.6666666666666667
Kenosha,27,1.0
Kenosha,29,2.0
Kenosha,32,1.0
Kenosha,33,1.0
Kenosha,37,1.0
Kenosha,40,1.0
Kenosha,41,1.0
Kenosha,43,2.0
Kenosha,45,2.3333333333333335
Kent,1,3.0
Kent,2,1.0
Kent,3,2.0
Kent,4,4.0
Kent,5,4.0
Kent,6,2.0
Kent,7,1.0
Kent,9,1.5
Kent,11,2.0
Kent,13,3.0
Kent,16,5.0
Kent,17,2.0
Kent,18,2.0
Kent,19,2.0
Kent,21,1.0
Kent,22,1.6666666666666667
Kent,23,1.5
Kent,24,2.0
Kent,25,1.0
Kent,27,2.0
Kent,29,2.0
Kent,32,1.6666666666666667
Kent,34,1.0
Kent,35,2.0
Kent,37,2.0
Kent,39,4.0
Kent,40,3.0
Kent,41,1.0
Kent,42,2.0
Kent,43,1.0
Kent,44,3.0
Kent,46,2.0
Kent,47,3.0
