year,state,congressional_district,party,totalvotes,republican_votes,democrat_votes
2016,MINNESOTA,1,DEMOCRAT,335873,165134,169071
2016,MINNESOTA,2,REPUBLICAN,370515,173970,194580
2016,MINNESOTA,3,REPUBLICAN,393457,223075,168678
2016,MINNESOTA,4,DEMOCRAT,351945,147160,203299
2016,MINNESOTA,5,DEMOCRAT,361875,110799,249957
2016,MINNESOTA,6,REPUBLICAN,358930,235385,122310
2016,MINNESOTA,7,DEMOCRAT,330823,155678,173572
2016,MINNESOTA,8,DEMOCRAT,356971,176095,179097
2016,MISSISSIPPI,1,REPUBLICAN,300423,206455,93028
2016,MISSISSIPPI,2,DEMOCRAT,286626,93340,192343
2016,MISSISSIPPI,3,REPUBLICAN,316445,209490,105885
2016,MISSISSIPPI,4,REPUBLICAN,278779,181323,96481
2016,MISSOURI,1,DEMOCRAT,314024,76261,236993
2016,MISSOURI,3,REPUBLICAN,368333,249865,117283
2016,MISSOURI,4,REPUBLICAN,332234,225348,105817
2016,MISSOURI,5,DEMOCRAT,324270,132169,190766
2016,MISSOURI,6,REPUBLICAN,350444,238388,110935
2016,MISSOURI,7,REPUBLICAN,338607,228692,108816
2016,MISSOURI,8,REPUBLICAN,308871,229792,78288
2016,NEBRASKA,1,REPUBLICAN,273238,189771,82632
2016,NEBRASKA,2,REPUBLICAN,288308,141066,145770
2016,NEBRASKA,3,REPUBLICAN,226720,226720,0
2016,NEVADA,1,DEMOCRAT,188352,71097,116537
2016,NEVADA,2,REPUBLICAN,313336,182676,129353
2016,NEVADA,3,DEMOCRAT,310963,162453,146869
2016,NEVADA,4,DEMOCRAT,265846,135492,128985
2016,NEW HAMPSHIRE,1,DEMOCRAT,365984,201865,162080
2016,NEW HAMPSHIRE,2,DEMOCRAT,350509,174377,174371
2016,NEW JERSEY,1,DEMOCRAT,305473,121020,183231
2016,NEW JERSEY,2,REPUBLICAN,297795,176338,120242
2016,NEW JERSEY,3,REPUBLICAN,328060,194596,132129
2016,NEW JERSEY,4,REPUBLICAN,332684,211992,119485
2016,NEW JERSEY,5,DEMOCRAT,337701,163463,172587
2016,NEW JERSEY,6,DEMOCRAT,263435,94585,167895
2016,NEW JERSEY,7,REPUBLICAN,343635,185850,156207
2016,NEW JERSEY,8,DEMOCRAT,174889,39754,134733
2016,NEW JERSEY,9,DEMOCRAT,233242,69894,162642
2016,NEW JERSEY,10,DEMOCRAT,222771,31596,190856
2016,NEW JERSEY,11,REPUBLICAN,334992,194299,139286
2016,NEW JERSEY,12,DEMOCRAT,288634,106132,181430
2016,NEW MEXICO,1,DEMOCRAT,277967,95910,181088
2016,NEW MEXICO,2,REPUBLICAN,228817,143515,84449
2016,NEW MEXICO,3,DEMOCRAT,273342,101703,170612
2016,NEW YORK,1,REPUBLICAN,341554,158409,181314
2016,NEW YORK,2,REPUBLICAN,317552,157571,158381
2016,NEW YORK,3,DEMOCRAT,350966,177399,171775
2016,NEW YORK,4,DEMOCRAT,343179,159705,181861
2016,NEW YORK,5,DEMOCRAT,249236,50870,197852
2016,NEW YORK,6,DEMOCRAT,210378,78126,131463
2016,NEW YORK,7,DEMOCRAT,206983,40752,165819
2016,NEW YORK,8,DEMOCRAT,257602,53823,203235
2016,NEW YORK,9,DEMOCRAT,256853,57387,198886
2016,NEW YORK,10,DEMOCRAT,266516,85535,180117
2016,NEW YORK,11,REPUBLICAN,251718,122606,127821
2016,NEW YORK,12,DEMOCRAT,312289,81315,230153
2016,NEW YORK,13,DEMOCRAT,255239,47565,207194
2016,NEW YORK,14,DEMOCRAT,197301,58345,138367
2016,NEW YORK,15,DEMOCRAT,193703,27735,165688
2016,NEW YORK,16,DEMOCRAT,287556,87858,198811
2016,NEW YORK,17,DEMOCRAT,325571,130434,193819
2016,NEW YORK,18,DEMOCRAT,319123,176390,140951
2016,NEW YORK,19,REPUBLICAN,326588,135905,188776
2016,NEW YORK,20,DEMOCRAT,332499,142630,188428
2016,NEW YORK,21,REPUBLICAN,288611,152597,134654
2016,NEW YORK,22,REPUBLICAN,296086,113287,180971
2016,NEW YORK,23,REPUBLICAN,296198,136964,157642
2016,NEW YORK,24,REPUBLICAN,315429,150330,163448
2016,NEW YORK,25,DEMOCRAT,336386,166049,168660
2016,NEW YORK,26,DEMOCRAT,310819,114342,195322
2016,NEW YORK,27,REPUBLICAN,354426,175509,177128
2016,NORTH CAROLINA,1,DEMOCRAT,350699,108938,240661
2016,NORTH CAROLINA,2,REPUBLICAN,390567,221485,167391
2016,NORTH CAROLINA,3,REPUBLICAN,323701,217531,105108
2016,NORTH CAROLINA,5,REPUBLICAN,355512,207625,146408
2016,NORTH CAROLINA,6,REPUBLICAN,351150,207983,141735
2016,NORTH CAROLINA,7,REPUBLICAN,347706,211801,134546
2016,NORTH CAROLINA,8,REPUBLICAN,323045,189863,131850
2016,NORTH CAROLINA,9,REPUBLICAN,332493,193452,137651
2016,NORTH CAROLINA,10,REPUBLICAN,349744,220825,127630
2016,NORTH CAROLINA,11,REPUBLICAN,359508,230405,127812
2016,NORTH CAROLINA,12,DEMOCRAT,349300,114033,234115
2016,NORTH CAROLINA,13,REPUBLICAN,355492,199443,154489
2016,NORTH DAKOTA,0,REPUBLICAN,338459,233980,103434
2016,OHIO,1,REPUBLICAN,354788,210014,143326
2016,OHIO,2,REPUBLICAN,340279,221193,117895
2016,OHIO,3,DEMOCRAT,291351,90644,199791
2016,OHIO,4,REPUBLICAN,309208,210227,97991
2016,OHIO,5,REPUBLICAN,344991,244599,99388
2016,OHIO,6,REPUBLICAN,302755,213975,87892
2016,OHIO,7,REPUBLICAN,309553,198221,110219
2016,OHIO,8,REPUBLICAN,325506,223833,100656
2016,OHIO,9,DEMOCRAT,282398,87548,193966
2016,OHIO,10,REPUBLICAN,336602,215724,119669
2016,OHIO,11,DEMOCRAT,302686,59171,242917
2016,OHIO,12,REPUBLICAN,377534,251266,125005
2016,OHIO,13,DEMOCRAT,308004,98400,208610
2016,OHIO,14,REPUBLICAN,350269,219191,129767
2016,OHIO,15,REPUBLICAN,336807,222847,112820
2016,OHIO,16,REPUBLICAN,345624,225794,118632
2016,OKLAHOMA,2,REPUBLICAN,268870,189839,78241
2016,OKLAHOMA,3,REPUBLICAN,290615,227525,62459
2016,OKLAHOMA,4,REPUBLICAN,293189,204143,88156
2016,OKLAHOMA,5,REPUBLICAN,280570,160184,119182
2016,OREGON,1,DEMOCRAT,378095,151177,225391
2016,OREGON,4,DEMOCRAT,397568,175171,220628
2016,OREGON,5,DEMOCRAT,373108,171867,199505
2016,PENNSYLVANIA,1,DEMOCRAT,299010,52687,245791
2016,PENNSYLVANIA,3,REPUBLICAN,244893,244893,0
2016,PENNSYLVANIA,4,REPUBLICAN,334000,220628,112238
2016,PENNSYLVANIA,5,REPUBLICAN,307843,206761,100071
2016,PENNSYLVANIA,6,REPUBLICAN,362469,207469,153450
2016,PENNSYLVANIA,7,REPUBLICAN,379502,225678,152286
2016,PENNSYLVANIA,8,REPUBLICAN,380818,207263,171819
2016,PENNSYLVANIA,9,REPUBLICAN,294565,186580,106905
2016,PENNSYLVANIA,10,REPUBLICAN,301105,211282,88925
2016,PENNSYLVANIA,11,REPUBLICAN,313221,199421,112662
2016,PENNSYLVANIA,12,REPUBLICAN,359204,221851,135979
2016,PENNSYLVANIA,13,DEMOCRAT,239316,0,239316
2016,PENNSYLVANIA,14,DEMOCRAT,343292,87119,255293
2016,PENNSYLVANIA,15,REPUBLICAN,326474,190618,134497
2016,PENNSYLVANIA,16,REPUBLICAN,313773,168669,143653
2016,PENNSYLVANIA,17,DEMOCRAT,293164,134076,157734
2016,RHODE ISLAND,1,DEMOCRAT,202371,71119,130534
2016,RHODE ISLAND,2,DEMOCRAT,229148,95080,133108
2016,SOUTH CAROLINA,1,REPUBLICAN,325170,190410,133412
2016,SOUTH CAROLINA,2,REPUBLICAN,304996,183746,120038
2016,SOUTH CAROLINA,3,REPUBLICAN,269540,196325,72483
2016,SOUTH CAROLINA,4,REPUBLICAN,295670,198648,96052
2016,SOUTH CAROLINA,5,REPUBLICAN,273006,161669,110224
2016,SOUTH CAROLINA,6,DEMOCRAT,253901,75194,177947
2016,SOUTH CAROLINA,7,REPUBLICAN,289463,176468,111865
2016,SOUTH DAKOTA,0,REPUBLICAN,369973,237163,131482
2016,TENNESSEE,1,REPUBLICAN,253025,198293,54185
2016,TENNESSEE,2,REPUBLICAN,280856,212455,67717
2016,TENNESSEE,3,REPUBLICAN,266006,176613,88499
2016,TENNESSEE,4,REPUBLICAN,254937,165796,88250
2016,TENNESSEE,5,DEMOCRAT,273544,101409,171111
2016,TENNESSEE,6,REPUBLICAN,284490,202234,81433
2016,TENNESSEE,7,REPUBLICAN,277513,200407,76335
2016,TENNESSEE,8,REPUBLICAN,282733,194386,87464
2016,TENNESSEE,9,DEMOCRAT,217957,45863,171631
2016,TEXAS,1,REPUBLICAN,260409,192434,67295
2016,TEXAS,2,REPUBLICAN,278236,168692,108449
2016,TEXAS,3,REPUBLICAN,316467,193684,121555
2016,TEXAS,4,REPUBLICAN,246220,216643,29281
2016,TEXAS,5,REPUBLICAN,192875,155469,37032
2016,TEXAS,6,REPUBLICAN,273296,159444,112713
2016,TEXAS,7,REPUBLICAN,255533,143542,110871
2016,TEXAS,8,REPUBLICAN,236379,236379,0
2016,TEXAS,9,DEMOCRAT,188523,36126,152032
2016,TEXAS,10,REPUBLICAN,312600,179221,132045
2016,TEXAS,11,REPUBLICAN,225548,201871,23440
2016,TEXAS,12,REPUBLICAN,283115,196482,85767
2016,TEXAS,13,REPUBLICAN,221242,199050,21970
2016,TEXAS,14,REPUBLICAN,259685,160631,98063
2016,TEXAS,15,DEMOCRAT,177479,75009,101712
2016,TEXAS,16,DEMOCRAT,175229,24751,150228
2016,TEXAS,17,REPUBLICAN,245728,149417,95348
2016,TEXAS,18,DEMOCRAT,204308,53609,150157
2016,TEXAS,19,REPUBLICAN,203475,176314,26889
2016,TEXAS,20,DEMOCRAT,187669,37649,149640
2016,TEXAS,21,REPUBLICAN,356031,202967,151533
2016,TEXAS,22,REPUBLICAN,305543,181864,122442
2016,TEXAS,23,REPUBLICAN,228965,110577,117204
2016,TEXAS,24,REPUBLICAN,275635,154845,119582
2016,TEXAS,25,REPUBLICAN,310196,180988,127916
2016,TEXAS,26,REPUBLICAN,319080,211730,106276
2016,TEXAS,27,REPUBLICAN,230580,142251,87446
2016,TEXAS,28,DEMOCRAT,184442,61732,122086
2016,TEXAS,29,DEMOCRAT,131982,35970,95649
2016,TEXAS,30,DEMOCRAT,218826,47841,170502
2016,TEXAS,31,REPUBLICAN,284588,166060,117343
2016,TEXAS,32,REPUBLICAN,229171,162868,65640
2016,TEXAS,33,DEMOCRAT,126369,32890,93147
2016,TEXAS,34,DEMOCRAT,166961,61700,104638
2016,TEXAS,35,DEMOCRAT,197576,72234,124612
2016,TEXAS,36,REPUBLICAN,218565,193675,24641
2016,UTAH,1,REPUBLICAN,277451,182925,93581
2016,UTAH,2,REPUBLICAN,276819,170524,105232
2016,UTAH,3,REPUBLICAN,285305,209589,74959
2016,UTAH,4,REPUBLICAN,274569,147597,125702
2016,VIRGINIA,1,REPUBLICAN,384601,230213,152844
2016,VIRGINIA,2,REPUBLICAN,310567,190475,118891
2016,VIRGINIA,3,DEMOCRAT,312340,102963,208337
2016,VIRGINIA,4,DEMOCRAT,346656,145055,200136
2016,VIRGINIA,5,REPUBLICAN,356756,207758,147508
2016,VIRGINIA,6,REPUBLICAN,338409,225471,111809
2016,VIRGINIA,7,REPUBLICAN,379163,218057,159495
2016,VIRGINIA,8,DEMOCRAT,360676,112883,246653
2016,VIRGINIA,9,REPUBLICAN,310314,212838,96501
2016,VIRGINIA,10,REPUBLICAN,400083,210791,187399
2016,VIRGINIA,11,DEMOCRAT,282003,33843,247818
2016,WASHINGTON,1,DEMOCRAT,349398,154221,193619
2016,WASHINGTON,2,DEMOCRAT,325408,115923,208314
2016,WASHINGTON,3,REPUBLICAN,313277,193457,118622
2016,WASHINGTON,4,REPUBLICAN,229919,132517,96428
2016,WASHINGTON,5,REPUBLICAN,323534,192959,129269
2016,WASHINGTON,6,DEMOCRAT,327834,124855,201718
2016,WASHINGTON,7,DEMOCRAT,378754,165077,212010
2016,WASHINGTON,8,REPUBLICAN,320865,193145,126443
2016,WASHINGTON,9,DEMOCRAT,281482,75554,205165
2016,WASHINGTON,10,DEMOCRAT,290564,118903,170460
2016,WEST VIRGINIA,1,REPUBLICAN,237003,163469,72799
2016,WEST VIRGINIA,2,REPUBLICAN,242014,140807,100195
2016,WEST VIRGINIA,3,REPUBLICAN,207332,140741,65925
2016,WISCONSIN,1,REPUBLICAN,354245,230072,122931
2016,WISCONSIN,3,DEMOCRAT,260370,2939,257401
2016,WISCONSIN,4,DEMOCRAT,286909,66061,220181
2016,WISCONSIN,5,REPUBLICAN,390844,260706,128837
2016,WISCONSIN,6,REPUBLICAN,357183,204147,151506
2016,WISCONSIN,7,REPUBLICAN,362271,223418,137464
2016,WISCONSIN,8,REPUBLICAN,363780,227892,134529
2016,WYOMING,0,REPUBLICAN,258788,156176,101586
2018,ALABAMA,1,REPUBLICAN,242617,153228,88495
2018,ALABAMA,2,REPUBLICAN,226230,138879,86477
2018,ALABAMA,3,REPUBLICAN,231915,147770,83304
2018,ALABAMA,4,REPUBLICAN,230969,184255,46247
2018,ALABAMA,5,REPUBLICAN,260673,159063,100594
2018,ALABAMA,6,REPUBLICAN,278328,192542,84928
2018,ALABAMA,7,DEMOCRAT,189163,4111,185010
2018,ALASKA,0,REPUBLICAN,282166,149779,131063
2018,ARIZONA,1,DEMOCRAT,266089,121621,143240
2018,ARIZONA,2,DEMOCRAT,294152,131820,161000
2018,ARIZONA,3,DEMOCRAT,179518,64219,114650
2018,ARIZONA,4,REPUBLICAN,277035,188842,87311
2018,ARIZONA,5,REPUBLICAN,313064,186037,125757
2018,ARIZONA,6,REPUBLICAN,313699,173140,139153
2018,ARIZONA,7,DEMOCRAT,132051,18817,113044
2018,ARIZONA,8,REPUBLICAN,304417,168835,134226
2018,ARIZONA,9,DEMOCRAT,261245,100645,159583
2018,ARKANSAS,1,REPUBLICAN,201245,138757,61863
2018,ARKANSAS,2,REPUBLICAN,253453,132125,120115
2018,ARKANSAS,3,REPUBLICAN,229708,148717,80181
2018,ARKANSAS,4,REPUBLICAN,204892,136740,67470
2018,CALIFORNIA,1,REPUBLICAN,291594,160046,130233
2018,CALIFORNIA,2,DEMOCRAT,315657,71850,243081
2018,CALIFORNIA,3,DEMOCRAT,232251,96402,134875
2018,CALIFORNIA,4,REPUBLICAN,340654,184401,154690
2018,CALIFORNIA,5,DEMOCRAT,261018,54606,205860
2018,CALIFORNIA,6,DEMOCRAT,201939,39133,162411
2018,CALIFORNIA,7,DEMOCRAT,281617,125335,155016
2018,CALIFORNIA,8,REPUBLICAN,170785,102415,67686
2018,CALIFORNIA,9,DEMOCRAT,200763,86476,113414
2018,CALIFORNIA,10,DEMOCRAT,221900,104895,115945
2018,CALIFORNIA,11,DEMOCRAT,275681,70599,204369
2018,CALIFORNIA,13,DEMOCRAT,294837,33914,260580
2018,CALIFORNIA,14,DEMOCRAT,266823,54885,211384
2018,CALIFORNIA,15,DEMOCRAT,243929,65281,177989
2018,CALIFORNIA,16,DEMOCRAT,142959,60086,82266
2018,CALIFORNIA,17,DEMOCRAT,211162,51536,159105
2018,CALIFORNIA,18,DEMOCRAT,302238,76325,225142
2018,CALIFORNIA,19,DEMOCRAT,220319,57245,162496
2018,CALIFORNIA,20,DEMOCRAT,225721,41624,183677
2018,CALIFORNIA,21,DEMOCRAT,113616,55813,57239
2018,CALIFORNIA,22,REPUBLICAN,222379,117243,104085
2018,CALIFORNIA,23,REPUBLICAN,205774,131113,73914
2018,CALIFORNIA,24,DEMOCRAT,284431,116702,166550
2018,CALIFORNIA,25,DEMOCRAT,245022,110695,133209
2018,CALIFORNIA,26,DEMOCRAT,255426,96238,158216
2018,CALIFORNIA,27,DEMOCRAT,202636,41711,160504
2018,CALIFORNIA,28,DEMOCRAT,250934,53729,196662
2018,CALIFORNIA,29,DEMOCRAT,154692,29695,124697
2018,CALIFORNIA,30,DEMOCRAT,260993,68726,191573
2018,CALIFORNIA,31,DEMOCRAT,187495,76578,110143
2018,CALIFORNIA,32,DEMOCRAT,177031,54719,121759
2018,CALIFORNIA,33,DEMOCRAT,312860,92831,219091
2018,CALIFORNIA,34,DEMOCRAT,151906,41294,110195
2018,CALIFORNIA,35,DEMOCRAT,149024,45148,103420
2018,CALIFORNIA,36,DEMOCRAT,207008,83991,122169
2018,CALIFORNIA,37,DEMOCRAT,236378,25565,210555
2018,CALIFORNIA,38,DEMOCRAT,202156,62338,139188
2018,CALIFORNIA,39,DEMOCRAT,244393,117207,126002
2018,CALIFORNIA,40,DEMOCRAT,121449,27236,93938
2018,CALIFORNIA,41,DEMOCRAT,166248,57441,108227
2018,CALIFORNIA,42,REPUBLICAN,231932,131040,99883
2018,CALIFORNIA,43,DEMOCRAT,196052,43342,152272
2018,CALIFORNIA,44,DEMOCRAT,143322,44924,97944
2018,CALIFORNIA,45,DEMOCRAT,305289,144919,158906
2018,CALIFORNIA,46,DEMOCRAT,147916,45182,102278
2018,CALIFORNIA,47,DEMOCRAT,221036,76905,143354
2018,CALIFORNIA,48,DEMOCRAT,294736,135530,157837
2018,CALIFORNIA,49,DEMOCRAT,295030,127291,166453
2018,CALIFORNIA,50,REPUBLICAN,259810,134362,124194
2018,CALIFORNIA,51,DEMOCRAT,153828,43858,109527
2018,CALIFORNIA,52,DEMOCRAT,296007,105945,188992
2018,CALIFORNIA,53,DEMOCRAT,268794,82296,185667
2018,COLORADO,3,REPUBLICAN,336189,173205,161354
2018,COLORADO,4,REPUBLICAN,369582,224038,144089
2018,COLORADO,5,REPUBLICAN,322645,184002,137257
2018,COLORADO,6,DEMOCRAT,346817,157586,187639
2018,COLORADO,7,DEMOCRAT,338006,132409,204260
2018,CONNECTICUT,1,DEMOCRAT,274140,106905,166155
2018,CONNECTICUT,2,DEMOCRAT,289114,120240,167659
2018,CONNECTICUT,3,DEMOCRAT,270239,105958,163211
2018,CONNECTICUT,4,DEMOCRAT,275651,105856,168726
2018,CONNECTICUT,5,DEMOCRAT,270664,126485,142901
2018,DELAWARE,0,DEMOCRAT,352737,124130,227353
2018,FLORIDA,1,REPUBLICAN,322388,216189,105137
2018,FLORIDA,2,REPUBLICAN,295568,199335,95271
2018,FLORIDA,3,REPUBLICAN,306496,176616,128581
2018,FLORIDA,4,REPUBLICAN,381249,248420,131501
2018,FLORIDA,5,DEMOCRAT,270326,88901,180527
2018,FLORIDA,6,REPUBLICAN,333649,187891,144300
2018,FLORIDA,7,DEMOCRAT,317398,132942,183113
2018,FLORIDA,8,REPUBLICAN,360527,218112,140991
2018,FLORIDA,9,DEMOCRAT,296737,123319,172172
2018,FLORIDA,11,REPUBLICAN,367506,239395,126830
2018,FLORIDA,12,REPUBLICAN,334918,194564,138950
2018,FLORIDA,13,DEMOCRAT,316971,132911,182717
2018,FLORIDA,15,REPUBLICAN,285532,151380,132810
2018,FLORIDA,16,REPUBLICAN,361946,197483,162818
2018,FLORIDA,17,REPUBLICAN,310520,193326,116022
2018,FLORIDA,18,REPUBLICAN,342359,185905,154889
2018,FLORIDA,19,REPUBLICAN,339607,211465,126861
2018,FLORIDA,20,DEMOCRAT,202824,163,202659
2018,FLORIDA,22,DEMOCRAT,297683,111919,184634
2018,FLORIDA,23,DEMOCRAT,276366,113607,161611
2018,FLORIDA,25,REPUBLICAN,212845,128672,83331
2018,FLORIDA,26,DEMOCRAT,235475,114521,119797
2018,FLORIDA,27,DEMOCRAT,252586,120625,130743
2018,GEORGIA,1,REPUBLICAN,250683,144741,104883
2018,GEORGIA,2,DEMOCRAT,229171,91547,136699
2018,GEORGIA,3,REPUBLICAN,293006,191996,100000
2018,GEORGIA,4,DEMOCRAT,288809,60481,227717
2018,GEORGIA,6,DEMOCRAT,317014,155306,160139
2018,GEORGIA,7,REPUBLICAN,280441,140430,138611
2018,GEORGIA,8,REPUBLICAN,198152,198152,0
2018,GEORGIA,9,REPUBLICAN,282573,224661,57333
2018,GEORGIA,10,REPUBLICAN,302735,190396,111216
2018,GEORGIA,11,REPUBLICAN,310540,191887,117466
2018,GEORGIA,12,REPUBLICAN,250489,148986,100488
2018,GEORGIA,13,DEMOCRAT,292917,69062,223157
2018,GEORGIA,14,REPUBLICAN,229724,175743,53441
2018,HAWAII,1,DEMOCRAT,184211,49065,134650
2018,HAWAII,2,DEMOCRAT,198121,44402,153271
2018,IDAHO,1,REPUBLICAN,315069,197719,116176
2018,IDAHO,2,REPUBLICAN,280655,170274,109277
2018,ILLINOIS,1,DEMOCRAT,257885,67642,189560
2018,ILLINOIS,2,DEMOCRAT,235251,44121,190684
2018,ILLINOIS,3,DEMOCRAT,223334,59678,163053
2018,ILLINOIS,4,DEMOCRAT,166189,22071,143895
2018,ILLINOIS,5,DEMOCRAT,279131,64488,213992
2018,ILLINOIS,6,DEMOCRAT,315446,144981,169001
2018,ILLINOIS,7,DEMOCRAT,246243,30192,215746
2018,ILLINOIS,8,DEMOCRAT,197127,66402,130054
2018,ILLINOIS,9,DEMOCRAT,290351,76213,213368
2018,ILLINOIS,10,DEMOCRAT,238664,81303,156540
2018,ILLINOIS,11,DEMOCRAT,227765,81534,145407
2018,ILLINOIS,12,REPUBLICAN,261543,134884,125392
2018,ILLINOIS,13,REPUBLICAN,270981,136516,133120
2018,ILLINOIS,14,DEMOCRAT,297199,139752,156035
2018,ILLINOIS,15,REPUBLICAN,255608,181294,73571
2018,ILLINOIS,16,REPUBLICAN,255825,151254,103525
2018,ILLINOIS,17,DEMOCRAT,229749,86219,142659
2018,ILLINOIS,18,REPUBLICAN,291413,195927,94531
2018,INDIANA,1,DEMOCRAT,245209,84742,159611
2018,INDIANA,2,REPUBLICAN,228889,125499,102356
2018,INDIANA,3,REPUBLICAN,245537,158927,85744
2018,INDIANA,4,REPUBLICAN,244363,156539,86946
2018,INDIANA,5,REPUBLICAN,317177,180035,135771
2018,INDIANA,6,REPUBLICAN,241726,154260,86591
2018,INDIANA,7,DEMOCRAT,217596,75692,141139
2018,INDIANA,8,REPUBLICAN,244291,157396,86026
2018,INDIANA,9,REPUBLICAN,271361,153271,116909
2018,IOWA,1,DEMOCRAT,334243,162262,170342
2018,IOWA,2,DEMOCRAT,312913,140052,171446
2018,IOWA,3,DEMOCRAT,356241,178793,175642
2018,IOWA,4,REPUBLICAN,313251,157676,154019
2018,KANSAS,1,REPUBLICAN,224640,153082,70842
2018,KANSAS,2,REPUBLICAN,264688,126098,137204
2018,KANSAS,3,DEMOCRAT,318301,146305,170518
2018,KANSAS,4,REPUBLICAN,242693,144248,97461
2018,KENTUCKY,1,REPUBLICAN,251016,172167,78061
2018,KENTUCKY,2,REPUBLICAN,257345,171700,84789
2018,KENTUCKY,3,DEMOCRAT,278720,104661,173002
2018,KENTUCKY,4,REPUBLICAN,261812,162946,97877
2018,KENTUCKY,5,REPUBLICAN,218017,172093,45465
2018,KENTUCKY,6,REPUBLICAN,302888,154468,146936
2018,LOUISIANA,1,REPUBLICAN,269325,192555,76002
2018,LOUISIANA,2,DEMOCRAT,235982,45342,190182
2018,LOUISIANA,3,REPUBLICAN,245943,136876,107976
2018,LOUISIANA,4,REPUBLICAN,216872,139326,76771
2018,LOUISIANA,5,REPUBLICAN,223946,149018,74179
2018,LOUISIANA,6,REPUBLICAN,268525,186553,81152
2018,MAINE,1,DEMOCRAT,342053,139449,201195
2018,MAINE,2,DEMOCRAT,281371,140719,139231
2018,MARYLAND,1,REPUBLICAN,306132,183662,121245
2018,MARYLAND,2,DEMOCRAT,253302,85240,167201
2018,MARYLAND,3,DEMOCRAT,292880,89568,202407
2018,MARYLAND,4,DEMOCRAT,268583,58352,209642
2018,MARYLAND,5,DEMOCRAT,304209,89509,213796
2018,MARYLAND,6,DEMOCRAT,276974,112492,163346
2018,MARYLAND,7,DEMOCRAT,264710,61741,202345
2018,MARYLAND,8,DEMOCRAT,319330,100634,217679
2018,MASSACHUSETTS,1,DEMOCRAT,216900,5059,211790
2018,MASSACHUSETTS,2,DEMOCRAT,284893,92625,191332
2018,MASSACHUSETTS,3,DEMOCRAT,279327,105090,173175
2018,MASSACHUSETTS,4,DEMOCRAT,251016,5670,245289
2018,MASSACHUSETTS,5,DEMOCRAT,311324,74330,236243
2018,MASSACHUSETTS,6,DEMOCRAT,333975,115109,217703
2018,MASSACHUSETTS,7,DEMOCRAT,220411,3813,216559
2018,MASSACHUSETTS,8,DEMOCRAT,263307,4107,259159
2018,MASSACHUSETTS,9,DEMOCRAT,323928,130265,192347
2018,MICHIGAN,1,REPUBLICAN,332497,187251,143794
2018,MICHIGAN,2,REPUBLICAN,305463,168970,135128
2018,MICHIGAN,3,REPUBLICAN,310740,169107,140217
2018,MICHIGAN,4,REPUBLICAN,285050,178510,105475
2018,MICHIGAN,5,DEMOCRAT,276413,110792,164502
2018,MICHIGAN,6,REPUBLICAN,293438,147436,144542
2018,MICHIGAN,7,REPUBLICAN,295060,158730,134967
2018,MICHIGAN,8,DEMOCRAT,341593,167026,172880
2018,MICHIGAN,9,DEMOCRAT,304563,121601,181734
2018,MICHIGAN,10,REPUBLICAN,303064,182808,119053
2018,MICHIGAN,11,DEMOCRAT,350901,167299,181912
2018,MICHIGAN,12,DEMOCRAT,294628,93100,200588
2018,MICHIGAN,13,DEMOCRAT,196299,30635,165355
2018,MICHIGAN,14,DEMOCRAT,264994,50153,214334
2018,MINNESOTA,1,REPUBLICAN,291661,146200,144006
2018,MINNESOTA,2,DEMOCRAT,337968,158410,177958
2018,MINNESOTA,3,DEMOCRAT,363949,159930,202404
2018,MINNESOTA,4,DEMOCRAT,328614,110632,216865
2018,MINNESOTA,6,REPUBLICAN,315726,192931,121567
2018,MINNESOTA,7,DEMOCRAT,281509,133489,146672
2018,MINNESOTA,8,REPUBLICAN,314211,159364,153299
2018,MISSISSIPPI,1,REPUBLICAN,236521,158245,77493
2018,MISSISSIPPI,2,DEMOCRAT,221379,61833,158921
2018,MISSISSIPPI,3,REPUBLICAN,257271,160284,96017
2018,MISSISSIPPI,4,REPUBLICAN,223732,152633,70388
2018,MISSOURI,1,DEMOCRAT,274375,54048,219781
2018,MISSOURI,2,REPUBLICAN,376066,192477,181753
2018,MISSOURI,3,REPUBLICAN,324608,211243,112231
2018,MISSOURI,4,REPUBLICAN,293316,190138,102146
2018,MISSOURI,5,DEMOCRAT,283785,107678,175019
2018,MISSOURI,6,REPUBLICAN,305409,199796,104557
2018,MISSOURI,7,REPUBLICAN,296455,196343,99111
2018,MISSOURI,8,REPUBLICAN,264399,194042,69653
2018,NEBRASKA,1,REPUBLICAN,234781,141712,92138
2018,NEBRASKA,2,REPUBLICAN,248485,126715,120552
2018,NEBRASKA,3,REPUBLICAN,213304,163650,49157
2018,NEVADA,1,DEMOCRAT,152201,50979,100707
2018,NEVADA,2,REPUBLICAN,287537,167435,118901
2018,NEVADA,3,DEMOCRAT,286168,136290,148501
2018,NEVADA,4,DEMOCRAT,234868,111777,121962
2018,NEW HAMPSHIRE,1,DEMOCRAT,291039,133803,155884
2018,NEW HAMPSHIRE,2,DEMOCRAT,279705,123104,155358
2018,NEW JERSEY,1,DEMOCRAT,263418,92852,169628
2018,NEW JERSEY,2,DEMOCRAT,258363,120461,136685
2018,NEW JERSEY,3,DEMOCRAT,306875,151868,153473
2018,NEW JERSEY,4,REPUBLICAN,294348,163065,129970
2018,NEW JERSEY,5,DEMOCRAT,301823,130954,169546
2018,NEW JERSEY,6,DEMOCRAT,221195,79639,140752
2018,NEW JERSEY,7,DEMOCRAT,322742,154199,166985
